symbol,asset_turnover,current_ratio,dividend_yield,eps,fut_return,on_bal_vol,operating_leverage,payout_ratio,price,price/book,price/cashflow,price/earnings,price/earnings/growth,profit_margin,roa,roe,ros,rsi,sector,stddev,stoch_osc,vol_roc,p/e,peg,p/b,p/cf
BAC,0.038477071476400004,,1.16182422204,1.31,-17.0528695568,-105424400.0,,0.152671755725,17.214308,,17.1869854061,13.1406931298,0.049796310807600004,17.4591246803,0.671775988241,5.6224507718400005,,48.19430027560001,Financials,2.09356583812,9.8036736593,-49.0,-20.5059133918,-98.88972125389999,,55.973836676800005
GIS,0.802672494252,0.774155947731,3.0550257332,1.97,-0.948726345634,2224300.0,19.0825717067,0.847715736041,54.664024,1.9356513494799998,12.9975166752,27.748235533000003,-0.913110541376,6.927278605580001,5.560335996719999,22.647282437399998,11.7825561675,43.50742995979999,Consumer Staples,1.19109392579,32.0001743146,-41.0,26.926912121300003,-306.702024707,-27.077289628499997,-5.79816971671
CAG,0.108310246149,1.10799951665,3.3039177824,-0.6,0.207298588122,-11278200.0,6.30869899923,-1.6666666666699999,30.267096999999996,0.8953378187890001,8.60627302242,-50.4451616667,0.27162779359,-13.2947368421,-1.43995621986,-5.479392624730001,9.552631578949999,76.6067394484,Consumer Staples,1.63715953545,84.1641023934,-30.0,-330.747954918,-38.5112619364,-66.2695141552,-37.6244946714
LB,1.5182926829299999,1.92495533055,2.7350369662299996,3.5,0.772287858821,-3389900.0,1.90594979035,0.674285714286,86.28768199999999,4.29418043438,14.101549970699999,24.653623428600003,1.67096781016,9.09725859962,13.812301166500001,5484.21052632,17.0508119434,58.978648720600006,Consumer Discretionary,1.68393038114,25.5883186659,5.0,-0.824147501301,271.00352754200003,55.0293360137,134.663288774
INCY,0.297784483443,5.0139279911,0.0,0.03,-33.0751461432,-1210300.0,27.917659050100003,0.0,112.209999,21.8255508024,211.71636760099997,3740.3333,-33.8967705313,2.177,0.648276820456,3.8158394437800003,16.8836666667,58.1707809014,Health Care,3.6815785835800003,17.2718939529,-34.0,3353.94718318,-11425.440052299999,621.59780232,912.2890244739999
LH,0.598078991963,1.5650896268,0.0,4.34,-9.196054749239998,-4119500.0,0.24489825866,0.0,125.32,0.989393140685,12.6093241042,28.8755760369,-1.08697232088,5.13655548632,3.0720659274199997,8.83625920233,11.7909166794,64.6043180459,Health Care,1.43962893135,71.7391513075,-25.0,-73.3353403251,-463.17441649,-67.2886186282,-39.710469524000004
PGR,0.6993390186890001,,2.98720991869,2.15,-1.3476450956900001,-3893500.0,,0.41311627907,29.733431,,7.6100654386399995,13.8295027907,100.0,6.07850847328,4.25093815079,17.3896342635,,55.202594650900004,Financials,1.3879381873899999,69.5853015431,-45.0,-16.3389874693,2129.64056597,,-30.9377953269
HIG,0.08047804228630001,,1.75281438507,3.96,-8.21444954849,-10674100.0,,0.19696969697,44.499863,,6.70579741314,11.237339141400001,0.0871775637428,9.15274527943,0.7365950216339999,-511.24620060800004,,43.9005020393,Financials,1.7814563980000002,54.65577855229999,-43.0,-32.020175638299996,-98.05625367440001,,-39.1441299452
CELG,0.0131000170034,4.77469653106,0.0,1.94,-15.8316622273,16479000.0,-0.0088298038608,0.0,110.559998,3.4954550016199994,35.3000285793,56.9896896907,-3.02678574135,452.031602709,5.9216216815600005,27.065382665999998,636.173814898,58.2923384796,Health Care,3.1662049420700002,82.7286114265,-24.0,-47.3738401395,-1111.29635442,15.566964156300001,68.7816199538
A,0.539911752908,3.77663934426,0.994247631193,1.2,-9.85412595784,-966400.0,0.882032995139,0.33333333333299997,40.231426,2.06735376313,27.3808584963,33.5261883333,-1.7225524350599999,9.930658741950001,5.3616793689,9.616306954439999,12.927191679000002,53.5403712243,Health Care,1.6770290491600002,80.7228175705,-45.0,-69.0408114815,-675.531651966,-31.6490133239,30.917334594899998
ABC,4.90196976459,0.895762235326,1.2067065797399998,-0.62,-14.183786174100002,11111400.0,-3.3854900450599996,-1.8709677419400002,96.129417,4.15337772174,5.33465895849,-155.047446774,1.01343861858,-0.0992094816513,-0.486321879415,-21.291671928299998,0.30697592323,41.799090407399994,Health Care,1.26199045922,61.8079518861,-46.0,-243.17592821099998,238.605658932,37.319248588200004,-74.4931543358
ZION,0.0370472364243,,0.0,1.2,-17.582410354,-16309100.0,,0.0,29.804648999999998,,11.4453622882,24.8372075,-0.8693022625,11.1560211726,0.413299753936,3.28489345149,,46.1197137211,Financials,2.2362306052000003,39.333479351,-54.0,50.2516727704,-119.382315886,,3.8679574147300007
STI,0.006189176016810001,,2.19084529575,3.58,-15.709607391199999,-10522600.0,,0.256983240223,41.992924,,6.18171496801,11.7298670391,1.0824991581799999,157.747671465,0.976328104938,7.948969578019999,,46.2587785149,Financials,1.8688926016599998,46.052502781499996,-22.0,-29.040648229099997,-75.8641596429,,-43.9002374166
STT,0.042252602042500004,,1.89916569651,4.47,-17.4351825037,-8238000.0,,0.295302013423,69.504204,,-20.2095744049,15.5490389262,-7.105910789260001,17.8378378378,0.75369506346,8.74378992193,,49.2690311692,Financials,2.6183269724900002,50.649418318100004,-49.0,-5.93672381928,-258.436269539,,-283.404173743
ABT,0.49470264504100003,1.54093185282,2.26127474472,2.92,-13.8440362093,-3751100.0,13.213933304400001,0.335616438356,43.338387,2.02440328949,21.882803056100002,14.8419133562,0.154646509795,21.5780445969,10.674715736900001,20.6461596174,14.050477824100001,42.6156130743,Health Care,2.1727644954799996,51.4894260925,-20.0,-86.29448749139999,-48.330187551,-33.0690447207,4.6292339575599994
STX,1.39553072626,2.37644046095,6.41405550467,5.26,-17.0485585469,27950900.0,145.27657657700001,0.389733840304,31.961058,1.3794627017899999,3.9096067959400003,6.07624676806,0.371143721509,12.6792342965,17.694261046199998,57.720344599099995,14.9792561322,26.778853761599997,Information Technology,3.19853836641,85.1852719718,-56.0,-80.6126192608,-83.4815706872,-58.4493510982,-70.8778253764
STZ,0.440562580475,2.57433448306,0.0,8.0,8.368446488130001,-6636600.0,-1.6501332953999999,0.0,139.98286399999998,0.998060566109,12.9385949689,17.497857999999997,-0.303757663717,12.579247913,5.54194592096,14.2706544471,22.484674989899997,57.5655978824,Consumer Staples,1.6583973552899998,72.40859949760001,-39.0,-19.9607095004,-168.76201868799998,-62.399591426899995,-6.22521533747
CFG,0.03490391294280001,,1.56727873081,1.55,-20.6567351141,1124900.0,,0.258064516129,25.521944,,11.1602820819,16.4657703226,100.0,17.267827529,0.602714748784,4.24004886491,,46.41069902939999,Financials,1.93012384839,44.615421478900004,-65.0,-0.390994663083,2129.64056597,,1.28082229608
RSG,0.44296600120499996,0.670536298234,2.7416294978900004,2.13,-0.31825422017,-3619400.0,7.105181887710001,0.544600938967,42.310604,0.791067610298,8.8268771681,19.8641333333,0.5065354000000001,8.2270981898,3.64432478666,9.64303165908,17.1014810752,57.4904951954,Industrials,1.21850662944,55.66939241,-57.0,29.4919376213,-66.90151091770001,-61.7249257877,-32.386985553
PNW,0.232591362219,0.617420442247,4.107219365530001,3.92,5.35528348316,1278800.0,48.9698036578,0.6224489795920001,59.407589,0.485280401213,6.0246991067,15.154997193900002,1.59573205747,12.509344309100001,2.90956543333,9.26498535743,24.4490326405,63.2603601546,Utilities,1.27114184746,80.1586522591,-35.0,14.3659371625,897.4338782960001,6.23636067908,-0.959704033255
PNC,0.04246944849690001,,0.0,7.39,-9.13741298157,-6225200.0,,0.0,92.048714,,8.60578077325,12.455847631900001,10.1030764126,25.3793103448,1.07784531358,8.40365376251,,50.0332157868,Financials,1.58436703075,63.498627945600006,-38.0,-24.6488582715,125.26229010600001,,-21.901566034400002
CBOE,1.6490768942899998,2.75846318094,0.0,2.46,1.91063495712,-2727000.0,0.695807615582,0.0,68.43866700000001,18.272341310399998,23.152827519000002,27.8205963415,2.4593407165900003,32.168719318600004,53.0486917471,78.6169577693,50.418488838500004,44.133945735,Financials,1.60856422428,13.240706319700001,-69.0,68.2995617674,-45.1655417275,3092.06342537,110.11452868200001
AMZN,1.63507731801,1.0759609428,0.0,1.25,-14.955098426800001,-11973400.0,57.018618086000004,0.0,679.0599980000001,10.023373326,26.5257811719,543.2479984,-1.59598282016,0.556978113377,0.9107022798119999,4.45307830245,2.08679887109,65.2616494886,Consumer Discretionary,2.77537164427,66.406588992,-32.0,2085.36165751,-454.354675522,261.865770452,341.414387783
AON,0.430054483876,1.06770594529,1.2306012302399998,4.88,-4.6883224779,-6427300.0,1.9915842041999998,0.235655737705,93.45025600000001,1.8648434894900001,13.0678280961,19.149642623,4.05624248286,11.855846601600001,5.09865999116,22.472821677800003,15.8192090395,42.9622068026,Financials,1.4033310914,23.039262933099998,-52.0,15.844981246600002,-9.56037214791,225.77646157700002,18.5920181477
PRU,0.0754157710447,,2.9736135910500003,12.17,-14.5436785782,-10546600.0,,0.200493015612,82.05504599999999,,2.6934574822900004,6.742403122430001,0.0243601365609,9.87762390798,0.7449286231100001,13.458006345,,49.1537333472,Financials,1.7848912829299999,40.086287225,-64.0,-59.2121075754,-99.4568565133,,-75.5565686761
RF,0.007600158667199999,,2.36605164412,0.75,-17.2916576615,-97389300.0,,0.30666666666700004,9.720836,,8.228493916880002,12.9611146667,-2.07377834667,104.175365344,0.791749305831,5.92495844218,,52.9333290892,Financials,2.09777570874,42.3728121198,-47.0,-21.592265972899998,-146.23780326600001,,-25.325486933
RL,1.2479528332799998,2.8026981450300004,1.5498665975400001,7.88,0.762471379144,-9128900.0,-3.68427902134,0.234771573604,119.36511200000001,2.13961853536,11.7750818724,15.1478568528,-2.32175333216,9.2125984252,11.4968883066,18.0416345412,13.5826771654,51.584860069799994,Consumer Discretionary,1.6027708924500002,26.2139012784,-53.0,-39.0636584818,-615.496870185,-22.755076101599997,95.94863284680001
AYI,1.11405169575,2.7577270109400005,0.224072880359,5.09,-14.334570191900001,2011600.0,1.9724798063799998,0.102161100196,232.067352,5.240198647930001,34.6208624413,45.5928,1.77548884615,8.168618613069999,9.10026341785,16.2573529412,13.9025381461,53.435878905,Industrials,2.11927209279,14.7852297501,-41.0,197.214074962,16.0155799382,153.542161916,165.19241492
URBN,1.75941381058,2.2873211963599998,0.0,1.68,1.14285714286,12621000.0,-1.8790785076599996,0.0,22.469998999999998,2.0014000863,9.531340290780001,13.3749994048,-1.2037499464299999,6.9943609492,12.3059752502,17.5025170015,10.9953816899,55.0999483807,Consumer Discretionary,2.33319746058,16.5289946041,-77.0,-46.195455934499996,-367.267552187,-27.745065393,58.610625336400005
URI,0.481420177108,1.0494728304899998,0.0,6.07,-32.6854131143,-6515800.0,3.93217763545,0.0,78.410004,0.6885400912649999,3.74469172443,12.917628336099998,0.7231063688130001,10.056730273300001,4.84151286932,39.6341463415,26.095925734899996,60.32081333560001,Industrials,4.11438731488,73.76296648,-17.0,-15.7915075055,-52.750137002200006,-66.6856249096,-71.3160282123
HRS,0.387158199406,1.54493643139,2.3337842254099996,3.11,-0.207123515088,-2661700.0,,0.604501607717,80.555862,0.787378198834,10.0017314999,25.9022064309,-0.696825662135,6.57092268345,2.5439865945599998,9.817754262200001,,62.376806253999995,Information Technology,1.37909445315,65.9179646073,-19.0,-17.3542554754,-131.01349902,-76.2834652578,-25.498346385399998
HRL,1.5088140048199998,1.69933238607,2.74511713662,2.54,4.102631715869999,5180500.0,-19.5277351695,0.393700787402,36.428318,1.9514988113299998,9.690304512380001,14.3418574803,1.03168845745,7.406068073330001,11.1743792297,17.146228825799998,11.5213275499,48.955471144499995,Consumer Staples,1.34687295649,53.420068978,-22.0,-34.3969932108,133.544662294,-26.48026069,-29.767782270799998
MRK,0.38807612572300004,1.5499661511200002,3.55943563319,1.56,-3.9189616272400003,-3429900.0,,1.1602564102600001,50.850758,1.7312710089200003,11.509655811400002,32.5966397436,-0.52855905879,11.246139045,4.36435806994,9.92248754663,,51.581080936300005,Health Care,1.43255597653,49.5796305792,-21.0,-69.8991873202,-276.59983062099997,-42.7606035436,-44.9683631675
HRB,0.681809887009,1.5712709812,2.32349092895,1.71,3.4824265785,-14079400.0,,0.46783625731000006,34.43095,3.5954919115300004,15.1319216801,20.1350584795,-34.6323005848,15.385372457699999,10.489899057,25.8415809714,,57.070975124700006,Financials,1.79981361311,74.1261943214,-61.0,21.8062142405,-872.175822768,528.109886523,37.3239009042
IPG,0.604985260348,1.0143454241,2.18099832472,1.09,-3.47939402951,10592900.0,10.4075564062,0.44036697247699996,22.00827,1.80240702785,13.3731113722,20.191073394500002,-7.53800073394,5.97073734535,3.6122080873400004,22.709561394699996,11.4515747721,56.6756384704,Consumer Discretionary,1.6642170812000001,70.6351711339,-38.0,-18.7759591378,-1773.65573766,-34.9291514355,122.54137327299999
RHT,0.470548529642,1.4761750276499999,0.0,0.95,-14.937804973699999,11712600.0,0.458924444366,0.0,82.220001,6.18822688944,24.525497336399997,86.5473694737,40.244526805300005,10.0699696953,4.73840943364,13.9870903443,13.9701333733,50.5032673213,Information Technology,1.7097734972,86.3635802834,-49.0,176.14526993599998,1691.15618218,86.3949220761,82.6873784095
RHI,2.9918101423400003,2.0497033783900003,1.6032366462099998,2.69,-7.9762265912600006,-7923900.0,,0.297397769517,49.899059,6.266741810619999,14.9778984534,18.549836059500002,0.974944871963,7.022584987869999,21.0102409922,35.6448269095,,42.995532247700005,Industrials,1.63610845745,74.7438883561,-72.0,20.924189019,-36.2942803197,203.210502805,14.7292349521
APH,0.746634666953,3.8179293931,0.9731475182200001,2.41,-4.5184772855199995,-8000200.0,1.6227054228400002,0.21991701244800002,54.462452,2.61005442689,16.3365852047,22.5985278008,2.49713732199,13.710560813099999,10.2367800064,23.288799414299998,19.8376640868,51.0020320091,Information Technology,1.53514206936,31.0524258053,-15.0,-27.8952486057,11.1396581625,-21.3828290063,21.6891907339
ROST,2.34772749405,1.36364567715,1.53885282138,4.42,5.48223523858,1210800.0,,0.18099547511300002,51.986778,3.5333466436500003,7.83374940737,11.7617144796,0.8451009663150001,8.37485103033,19.6618680225,40.5721280619,,48.2672606687,Consumer Discretionary,1.70299708693,43.216382234399994,-38.0,-52.6853298565,87.63703150120001,27.561566739499998,30.361088191700002
APD,0.567429937895,0.797894794551,2.6361488935799997,5.88,0.8838702649789999,-3046500.0,-5.35764000905,0.5442176870750001,121.389198,1.89058270363,10.6945342042,20.644421428599998,0.7493762424070001,12.9147338528,7.328206628019999,17.313137608199998,17.1714721725,47.6986368776,Materials,1.8502511879199999,57.1225397835,-62.0,-8.57153052393,-16.9955330103,12.454513585299999,6.84737477496
KSU,0.289989209927,0.708817317846,1.4842682909799998,4.4,-3.21413292977,-26528000.0,0.10664095471799999,0.3,88.932709,1.28521493329,10.718463571000001,20.2119793182,-6.130967059850001,19.9809823053,5.79426927227,11.4398655526,33.231354390599996,55.8242399751,Industrials,2.51322668887,85.7044040351,-30.0,31.759504487399997,-500.61513231699996,-37.8160648849,-17.8976190023
KSS,1.31820386668,1.9930045470400002,3.67427469994,4.24,3.0442842817400004,-9477000.0,72.376793915,0.367924528302,42.457359000000004,0.743224263793,4.24930394299,10.013528066000001,2.1344625614400003,4.55764075067,6.00789966045,14.4717075613,8.87872575304,61.931939439,Consumer Discretionary,2.29793998118,73.1819093504,-60.0,-59.7178814162,373.912863485,-73.1679732871,-29.287515178400003
WFC,0.00896605117832,,2.8102205301,4.12,-8.1309847598,-88722600.0,,0.35800970873800003,52.486984,,18.2502190631,12.739559223299999,26.1160964078,133.953082106,1.20103018966,11.0732318674,,60.88067209689999,Financials,1.7401200272,43.773881600100005,-39.0,-22.932556582300002,482.295079756,,65.6228023827
IFF,0.8180942180130001,1.9617693982700002,1.75417034627,5.16,-0.9862933579850001,-517900.0,0.476276076383,0.399224806202,117.43443300000001,3.1840511395099997,21.8791690198,22.7586110465,11.5158571895,13.7706355723,11.2656773401,26.2852431677,19.3249137789,42.3789019848,Materials,1.50258649671,74.4076665768,-78.0,0.7916343203499999,1175.55096339,89.39183217780001,118.591266097
CHTR,0.24809237969300002,0.174949290061,0.0,-2.43,-4.0142030361300005,-3772800.0,2.07638226845,-0.0,188.880005,0.564063721598,8.9293749976,-77.7283971193,-1.81011335757,-2.7783473446799998,-0.6892868043539999,589.130434783,11.4209555054,48.7215580963,Consumer Discretionary,1.95716373534,80.0193822394,-64.0,-412.68345077199996,-501.897892245,-79.6360619762,48.5933466883
NVDA,0.650085789256,6.376234054659999,1.05223169833,1.12,-11.1043520825,641100.0,3.9666676487599997,0.303571428571,32.312275,2.83464923527,19.735331670999997,28.8502455357,0.561820570959,13.469743823900002,8.75648904486,14.273190791600001,16.212493113900003,44.5214500405,Information Technology,2.01872060416,53.246554092299995,-35.0,-7.94799553537,-74.9951491834,-14.6178327391,47.006030319
KORS,1.62393861866,6.11192707245,0.0,4.28,0.948572118109,-1594900.0,0.770364008301,0.0,42.889998999999996,3.6779743872300004,10.1258864039,10.021027803700001,0.304412354038,20.153934524100002,32.7287525916,39.314447124299996,28.754018386,44.287269091599995,Consumer Discretionary,1.9650276487599998,28.6363960744,-41.0,-59.6877116977,-32.4115901641,32.7829456262,68.50444172729999
RTN,0.793927803012,1.60169768201,2.24478816935,6.8,1.36445666116,-3430400.0,-2.83116562895,0.394117647059,119.387657,1.57027705213,15.4132111667,17.5570083824,-3.3173505311900002,8.9215812793,7.08309142447,20.0774443369,12.9608121478,44.1409965741,Industrials,1.4910740862399998,0.0,-23.0,14.452062726,-316.765284991,-24.023598082,18.063687693800002
BMY,0.5216076603249999,1.29911438194,2.29568209776,0.93,-11.586001739,8914300.0,,1.6021505376299998,64.904457,4.55349610954,58.9841791351,69.7897387097,-3.10176616487,9.45048309179,4.92944437445,10.849972268399998,,38.9083689176,Health Care,1.7233176154599998,50.0607366338,-5.0,-35.553852532,-1136.34848412,50.547989155500005,182.02371801799998
SYMC,0.49180080102799995,1.21760610824,3.8855510925699996,1.26,-5.95237696661,40261500.0,1.14209233989,0.47619047618999993,15.441825,1.2158917322799998,8.13683644013,12.2554166667,-7.8434666666699995,13.491087891800001,6.63492783194,14.7935973041,17.6551936079,55.2258263218,Information Technology,1.5429957831999999,79.7813260982,-40.0,-60.8968433797,-449.08781205800005,-63.3762548237,-39.3897176719
DISCA,0.40305093293000005,1.6440785307199999,0.0,4.74,3.5981971514199995,-23260700.0,-1.7908819757099999,0.0,31.08,0.369459982433,4.13291765784,6.55696202532,-1.3605696202500002,12.6681263685,5.10590015129,14.8596587782,31.0447294338,38.925201473499996,Consumer Discretionary,2.10822237129,40.0000173913,-45.0,-73.6228509961,-402.086087782,-86.6616839615,-31.2242943621
PAYX,0.42261473197099997,1.11594139515,2.99430976737,1.85,-7.75974921583,-4789100.0,0.82344362639,0.821621621622,50.762951,9.64614269622,20.5756361466,27.439432973000002,3.3515307417,24.6349832092,10.4111068261,37.7989358723,38.4581690758,51.2216086922,Information Technology,1.5758178994799998,31.8403653813,-19.0,-12.449452001800001,49.1659980703,190.550435257,53.265353814300006
SHW,1.95775276243,1.24138610431,0.987211965622,11.16,-1.82974644002,-1580400.0,,0.240143369176,271.471588,6.858168640880001,17.2945923599,24.325411111100003,0.897382813259,9.254421611769999,18.1178694751,120.90965653100001,17.3114681465,43.8147156791,Materials,1.5983588474200001,25.3576216782,-15.0,7.7305612540499995,-0.601623209994,307.933499611,72.7874965069
ED,0.275053678629,0.8127118644069999,4.4578551205000005,4.05,9.56900680448,3207900.0,-3.4929857308499996,0.641975308642,58.324013,0.41776935679899996,5.21695380498,14.4009908642,1.5714022384200002,9.5029472678,2.61382060383,9.13406324171,19.3324836705,46.255190023900006,Utilities,1.21489748578,77.927819381,-43.0,8.67589054503,882.226196238,-8.54298677914,-14.2382648926
EA,0.734504636408,1.3542045868200001,0.0,2.69,-6.57742132454,3435700.0,105.45212766,0.0,68.629997,6.285456078609999,20.028632303,25.513010037199997,0.00287740714705,19.3798449612,14.2345859769,28.8208168643,20.996677740899997,61.0009938481,Information Technology,2.43087721171,30.0387945436,-82.0,-18.5960580148,-99.8719357386,89.32355211219999,49.190790236400005
ORLY,1.1932081853799998,0.988060653926,0.0,9.17,4.66814067294,-4928100.0,1.84385328428,0.0,262.329987,7.220073420239999,20.4537045223,28.6074140676,1.14742305605,11.688893005999999,13.9472828128,47.4791899716,19.0044302051,53.9885674237,Consumer Discretionary,1.71103399042,46.917468294399995,-61.0,15.0810421908,154.761341773,160.660492826,240.36922046200002
CSX,0.337081537715,1.51946721311,2.56037239227,2.0,-11.9075187617,-45910800.0,0.11851821027000001,0.35,27.339772999999997,0.813078750929,7.9828892083100005,13.669886499999999,3.28077276,16.6624333249,5.61659864722,16.8666438121,30.3445940225,56.6665108747,Industrials,2.24545712966,63.3589852724,-77.0,-10.887625438099999,114.375187555,-60.659937119,-38.8518506499
ANTM,1.2825554378200001,1.6164430198100002,1.9124460620400003,9.38,-6.9707502437399995,-566600.0,1.0593795882200001,0.266524520256,130.72264099999998,0.80688475227,8.35607967504,13.936315671600001,3.2124994330299996,3.23409953699,4.14791194761,11.1091342252,6.004686917690001,60.206887009700004,Health Care,1.9847131968400002,64.714732517,-74.0,-87.13074627389999,973.3461971889999,-73.3227230216,-60.046699088400004
LUV,0.929992492492,0.5433432352149999,0.617318098991,3.27,-11.031123750199999,-8839200.0,13.0141230869,0.08715596330280001,46.167446000000005,2.19419565407,9.42325039081,14.1184850153,0.142051014878,11.004036326900001,10.2336711712,29.641206849699998,20.7669021191,43.85852808520001,Industrials,2.3681760939900003,15.5338189982,-43.0,-7.963264733080001,-90.717975555,6.1641260525099995,-27.8188250864
WYN,0.5697818032109999,0.955033214103,2.31002400404,5.14,-10.461113453300001,-4938900.0,1.6286136984000001,0.326848249027,72.726517,1.10741065934,8.670433204630001,14.149127820999999,0.6160766072070001,11.0549132948,6.29888843145,64.2182581322,18.3345375723,51.85327982,Consumer Discretionary,1.6481616606600002,53.5928309949,42.0,-43.081315498,36.7869525196,-60.0200453067,44.2843074079
LUK,0.0249296842155,,0.0,0.74,-4.83035630712,-9705100.0,,0.0,17.211256,,-10.812022841300001,23.2584540541,0.627978259459,56.732302797399996,1.41431839356,2.6880235388,,56.2582464561,Financials,2.03310588273,97.0371474823,-40.0,40.7010682532,-85.99834198159999,,-198.120330293
ADSK,0.5112540192930001,1.9079351474900001,0.0,0.35,-21.7954997538,-10606000.0,-5.49814153508,0.0,64.720001,4.18528117069,20.7680023294,184.914288571,-2.84483520879,3.25611018231,1.6646994179700003,3.68601297765,4.80455377757,37.8701270959,Information Technology,2.3543276351499998,51.6483516484,-27.0,490.002982681,-226.61458777200002,26.0644077237,54.69826557729999
LNT,0.26038798898800003,0.60825424851,7.71062690166,3.38,6.617155713709999,1978300.0,-2.1287479464,0.650887573964,28.532051,0.286689966265,3.66454407177,8.4414352071,-2.9376194520700003,11.6240472092,3.02676227671,9.63787874927,17.7342021146,51.6357426171,Utilities,1.4364931166100001,75.3906005369,-15.0,-36.2974050008,-1936.19872103,-37.2385561357,-39.7583973865
ECL,0.726602187569,0.9334858534129999,1.14677439705,3.32,-6.08497534749,-1879100.0,3.91055538437,0.40361445783100003,116.84948700000001,2.49641161722,17.3234588137,35.195628614499995,-2.2675216468,7.39824733668,5.375582699,14.3559108361,11.526677543900002,52.006502296,Materials,1.6525181784099998,36.1817622185,-30.0,55.8717674701,-351.161452725,48.4900679482,73.0758966144
SEE,0.946875841637,1.22605279177,1.17688324291,1.62,-7.42151864375,-3052300.0,-1.81088606507,0.320987654321,44.184502,1.60744473231,9.3335447002,27.2743839506,0.779268112875,4.73867595819,4.48693778616,63.213811421,10.8568584228,45.294567547700005,Materials,1.98479652857,88.04364983629999,-31.0,20.7907515905,-13.6845676566,-4.386930473780001,-6.75005292265
PVH,0.753874018917,2.03079938401,0.0407876315717,5.27,-0.651716611995,-15629600.0,,0.00711574952562,91.939636,0.7968383396719999,9.596393498380001,17.4458512334,0.0859937142949,5.32689414163,4.0158070949,10.058886877599999,,32.7903324868,Consumer Discretionary,2.39829066279,24.1569544985,-42.0,-29.8193560208,-80.90689051220001,-71.23238750739999,59.6931729763
DGX,0.752158201164,1.27962489344,2.28729929814,4.87,-6.902868935660001,2636500.0,54.249131792200004,0.312114989733,66.453918,1.08958786857,11.822700959,13.6455683778,0.490468070939,9.46216468704,7.11704477013,15.0434967112,18.6707593754,63.556265917,Health Care,1.33679816495,79.1396413775,-32.0,-87.3992319183,63.873037104,-63.9759739166,-43.471586273199996
NUE,1.15360110268,4.15426809503,3.75534154875,1.11,-2.77913696514,-2467500.0,,1.34459459459,39.743389,0.9911773075679999,5.91166706827,35.804854955,-0.716097099099,2.1664275239400004,2.4991931804900003,4.574163952719999,,52.9457626175,Materials,2.21132121114,83.2268524078,-24.0,58.5698635184,-179.31831123,-41.0433821354,-40.9374831362
LNC,0.05387061050980001,,1.59513718114,4.51,-21.527766409,-10513400.0,,0.188470066519,53.286953000000004,,5.95990848456,11.8152889135,-0.577523173618,8.50279988211,0.45805102069200004,8.47470074172,,52.2796478024,Financials,1.95700760849,48.6240630194,-69.0,-28.523892087199997,-112.87669095700001,,-45.913156343800004
EXPD,2.56216489999,2.31417748176,1.5174102275299999,2.4,0.133037564279,-20130300.0,26.973633544899997,0.3,47.449265000000004,5.2088868025999995,15.8750527081,19.7705270833,0.7908210833329999,6.910207489249999,17.7050910806,26.9799654919,10.904097432,45.4991296484,Industrials,1.4082989677700002,0.0,-75.0,28.881729540100004,-48.3254615713,152.027167258,21.6013486605
UNP,0.39950549450499995,1.28820960699,2.7345927234900005,5.49,-6.53452255166,-63807800.0,0.883274857487,0.40072859744999995,80.450737,1.35570888692,9.48737779606,14.6540504554,-3.24079961994,21.8768624215,8.73992673993,23.050912955300003,36.913767019699996,58.0860019964,Industrials,1.89381410145,78.2486687751,-39.0,-4.47197692325,-311.763226891,-34.4052801788,-27.327615443899997
ETFC,0.0314350496401,,0.0,0.91,-20.1416977106,-18944200.0,2.7617808118299996,0.0,30.719998999999998,,10.755852492699999,33.7582406593,-3.7509156288199996,18.7675070028,0.589957514254,4.62148646318,18.277310924400002,46.2389169088,Financials,1.93913402534,53.1914610684,-29.0,104.219098659,-183.631936455,,-2.38942197377
DUK,0.193626399023,0.73,5.1772995803,4.05,7.858242564189999,21492200.0,-1.0643193204899999,0.8,62.580887,0.396452417668,6.517829771360001,15.452070864200001,0.295701499991,12.003921735799999,2.3242761398500003,7.080536068989999,22.878213052600003,55.834181468800004,Utilities,1.1691207643600001,78.3665769255,-37.0,16.607779129,84.8322170209,-13.209637293800002,7.14689284625
R,0.599198344902,0.653651975444,2.4521914622,5.71,-3.74801774792,-9503100.0,,0.273204903678,63.616566000000006,0.363053301818,2.33867749316,11.141254991199999,0.286190987588,4.63744616658,2.7787500675800003,15.337240848599999,,56.4415391204,Industrials,2.8107556241900005,53.5373301459,-71.0,-27.371475405500004,-81.2994525592,-82.4340019877,-82.0859594939
CLX,1.3580691642700002,1.0170818505299999,2.48290330085,4.37,4.55751865097,2459400.0,,0.6842105263160001,120.423538,5.688891679530001,17.958412063900003,27.5568736842,8.32611254887,10.2564102564,13.9289145053,491.525423729,,41.9526265801,Consumer Staples,1.15941335901,16.789873235,-25.0,26.0515783173,1784.79296187,114.320311554,30.156808233299998
DTE,0.359710477781,1.01859177215,3.7568322094499997,4.05,6.38482416902,-3190400.0,1.38263939592,0.7012345679009999,75.59560400000001,0.517756402668,7.100930171389999,18.6655812346,-0.906613945679,7.032988294480001,2.52983957964,8.26606026151,11.986069459200001,54.2699764578,Utilities,1.29539191194,65.5339746849,-16.0,40.858270263200005,-666.691293642,13.345924954500001,16.7325061981
